BGG Rank,Complexity Average,Mech_role_camp,Strategy,Wargames
7185,2.33,1,0,1
12971,2.0,0,0,0
19819,1.0,0,0,0
6311,1.38,0,0,0
18482,1.33,0,0,0
18997,1.56,0,0,0
5043,1.1,0,0,0
10349,1.33,1,0,0
3281,1.32,1,0,0
12063,1.82,0,0,0
13171,1.0,0,0,0
4802,3.12,1,1,0
17342,1.31,0,0,0
2938,3.43,1,0,1
11165,1.0,0,0,0
11451,2.19,0,0,0
7198,2.0,0,0,0
13884,4.0,0,0,0
18723,1.5,0,0,0
10642,1.33,0,0,0
5154,2.85,0,0,1
16710,1.43,0,0,0
2183,1.64,1,0,0
13447,1.0,0,0,0
1663,1.93,1,0,0
12080,1.67,0,0,0
2310,2.41,0,1,0
3714,3.97,1,0,1
3469,2.83,0,0,0
4629,1.24,0,0,0
9566,3.0,0,0,0
11580,2.0,0,0,0
10509,3.0,0,0,0
8223,3.82,1,0,1
9680,2.0,1,0,0
8201,2.5,1,0,1
6346,2.5,1,0,0
7331,2.0,0,0,0
7120,2.82,1,0,1
11491,1.0,0,0,0
5040,2.22,1,0,0
6582,1.06,0,0,0
2377,2.54,1,1,0
19783,1.34,0,0,0
18285,2.75,0,0,0
1326,2.15,1,1,0
12457,2.5,1,0,0
1412,2.26,0,0,0
18876,1.0,0,0,0
7901,1.0,0,0,0
15509,3.17,1,0,1
17693,1.0,0,0,0
5757,2.33,1,0,0
1439,2.75,1,1,0
4529,2.29,0,1,1
10564,1.0,0,0,0
19328,1.33,0,0,0
6011,3.23,0,0,1
17146,0.0,0,0,0
2096,3.22,1,1,0
6342,2.54,1,0,0
7582,1.33,0,0,0
10304,1.82,0,0,0
12010,1.75,1,0,0
1593,1.37,0,0,0
1187,3.08,1,0,0
15504,2.71,0,0,1
12115,0.0,0,0,0
2635,1.76,1,0,0
1447,2.78,0,1,0
815,3.06,1,1,0
17021,1.67,0,0,0
17318,1.29,0,0,0
15696,1.5,0,0,0
19974,4.8,1,0,1
2145,3.12,1,1,1
15363,1.54,0,0,0
17499,1.75,0,0,0
904,1.43,1,0,0
4243,2.89,1,0,0
6818,3.46,0,0,0
13383,1.6,0,0,0
14753,1.5,0,0,0
12320,1.25,0,0,0
15792,1.17,0,0,0
15536,2.0,1,0,0
1666,1.1,0,0,0
821,2.63,0,1,0
17628,1.33,0,0,0
10100,1.67,0,0,1
5659,1.4,0,0,0
19425,3.0,0,0,0
17562,2.0,0,0,0
7234,2.75,0,0,0
19303,2.33,0,0,0
12095,2.0,1,0,0
16505,1.0,0,0,0
2840,3.66,1,0,1
1297,2.72,1,0,1
6583,2.62,0,0,1
15049,2.33,0,0,0
15404,2.0,0,0,0
17642,3.0,0,0,1
923,2.22,0,1,0
16815,1.0,1,0,0
6588,2.0,1,0,0
14534,2.0,0,0,0
4106,1.6,0,0,0
4720,1.5,0,0,0
13627,4.0,1,0,0
1067,1.34,0,0,0
7225,2.5,1,0,1
18299,1.0,0,0,0
12141,3.0,0,0,0
3148,1.38,1,0,0
6532,1.05,0,0,0
1152,1.53,1,0,0
13352,1.82,0,0,1
18852,1.48,0,0,0
6847,1.26,0,0,0
8118,2.0,0,0,0
16834,1.0,0,0,0
2653,1.79,0,0,0
3859,1.29,0,0,0
5400,2.1,0,0,0
10321,2.67,1,0,0
12039,2.57,0,0,1
3692,2.55,1,1,0
6262,2.69,1,0,0
3224,3.74,0,0,1
14304,1.74,0,0,0
4499,3.5,0,1,0
16300,1.96,0,0,0
11200,2.5,0,0,0
6358,3.52,1,0,1
15280,3.0,1,0,0
20049,1.94,0,0,0
16668,3.8,0,0,1
9950,2.0,0,0,0
4812,1.17,0,0,0
6097,3.42,1,1,0
1692,1.96,1,0,1
11188,4.38,1,0,1
13401,3.4,1,0,0
7753,2.13,1,1,0
18363,0.0,0,0,0
9891,1.0,0,0,0
20111,1.07,0,0,0
7392,2.24,0,0,0
9797,2.39,0,1,0
4033,2.73,0,0,1
13874,1.89,0,0,0
13696,2.0,0,0,0
1902,3.07,0,1,0
4096,3.2,0,0,0
2950,2.38,0,1,0
19998,1.09,0,0,0
19755,2.4,1,0,0
16885,1.0,0,0,0
6712,2.83,1,0,0
1884,2.11,1,0,0
12782,2.0,0,0,0
8100,1.0,0,0,0
14190,1.5,0,0,0
1583,2.2,0,1,0
6557,1.0,0,0,0
660,2.24,0,0,0
13858,2.8,1,0,1
19605,2.0,0,0,0
1554,2.98,1,1,0
18691,1.67,0,0,0
18915,2.09,1,0,0
12156,2.83,0,0,1
19660,1.0,0,0,0
5160,2.42,1,0,0
6649,2.14,0,0,0
14816,1.0,1,0,0
7438,1.67,0,0,0
2539,1.65,0,0,0
13692,2.22,0,0,0
9478,2.15,0,0,0
6135,1.43,0,0,0
18305,1.5,0,0,0
16275,1.52,1,0,0
20183,1.42,0,0,1
5640,1.67,0,0,0
19640,1.0,0,0,0
4792,2.0,0,0,0
11484,1.4,0,0,0
20026,1.0,0,0,0
1661,3.19,1,1,0
554,1.82,0,0,0
20264,1.15,0,0,0
2656,1.85,0,0,0
15864,1.71,0,0,1
13126,1.0,0,0,0
4765,3.68,0,1,0
14584,1.0,0,0,0
5258,1.67,0,0,0
3790,2.2,0,0,0
10653,1.32,0,0,0
5515,1.89,1,0,0
15464,2.13,0,0,0
13893,1.0,0,0,0
1291,3.82,0,0,0
8079,1.0,0,0,0
14802,3.0,0,0,0
14423,1.0,0,0,0
14255,1.0,0,0,0
5593,3.43,1,0,0
8646,4.37,1,0,1
11930,2.5,0,0,0
15379,1.0,0,0,0
12119,1.5,0,0,0
8851,1.54,1,0,0
18765,1.67,0,0,0
19603,1.0,0,0,0
17871,2.43,0,0,0
16564,1.0,0,0,0
12776,2.33,0,0,1
7520,1.13,0,0,0
16511,1.63,0,0,0
20087,1.0,0,0,0
4762,1.13,0,0,0
13759,1.73,0,0,0
3653,2.0,0,0,0
2911,1.82,0,0,0
5046,1.48,1,0,0
7581,2.97,1,0,1
6774,2.0,0,0,0
6389,1.0,1,0,0
4127,2.94,1,0,0
17179,1.0,0,0,0
10477,2.29,1,0,1
7591,2.75,1,0,1
15364,0.0,0,0,0
719,1.11,0,0,0
3886,2.47,0,0,0
19224,1.0,0,0,0
2641,2.79,1,0,0
7310,2.57,0,0,0
6006,1.89,0,1,0
3834,1.81,0,1,0
6428,1.7,0,0,0
9984,2.0,0,0,0
17845,2.0,0,0,1
18039,1.14,0,0,0
14990,2.29,0,0,0
15894,1.0,0,0,0
9731,1.0,0,0,0
18250,2.29,1,0,0
15433,1.76,0,0,0
11770,1.8,0,0,0
792,2.17,0,1,0
7886,1.91,0,0,0
5353,2.38,0,0,0
10700,2.67,0,0,0
11839,1.88,0,0,0
8285,3.6,1,0,1
750,1.44,0,0,0
11659,3.11,1,0,1
13206,1.05,0,0,0
5475,3.14,1,1,0
889,2.18,1,1,1
2140,1.75,0,0,0
1736,2.17,0,1,0
10928,1.44,0,0,0
1592,3.73,1,1,0
3945,1.0,0,0,0
15847,0.0,0,0,0
16700,1.0,0,0,0
2014,1.77,0,0,0
4505,3.13,1,0,1
18032,1.91,0,0,0
9444,1.12,0,0,0
13548,1.43,0,0,0
4294,1.05,0,0,0
19397,1.0,0,0,0
11813,3.0,0,0,1
4882,2.29,0,0,0
6401,2.44,1,0,0
5538,2.51,0,0,1
14446,1.0,0,0,0
10192,2.17,0,0,0
8580,3.22,0,1,0
12626,3.4,1,0,0
18374,1.63,1,0,0
6336,2.69,1,0,0
4073,3.35,1,0,1
18877,2.63,1,0,0
12114,2.0,0,0,0
7535,3.22,0,0,1
15830,2.67,1,0,1
2833,2.6,0,1,0
9231,1.74,0,0,0
8366,1.28,0,0,0
18974,1.25,0,0,0
5644,3.12,1,0,1
1023,2.06,1,1,0
19663,1.5,0,0,0
6710,2.14,1,0,1
14931,2.42,1,0,1
3776,2.73,1,0,0
3948,3.46,1,0,1
1423,2.98,1,1,0
17894,1.14,0,0,0
8915,1.27,0,0,0
4711,4.17,1,0,1
7848,1.33,0,0,0
1899,1.06,0,0,0
6821,1.6,0,0,0
176,2.44,1,0,0
13831,2.25,0,0,0
14094,1.33,0,0,0
15503,1.43,0,0,0
5452,1.0,0,0,0
10875,2.6,1,0,1
17489,1.4,0,0,0
17110,2.0,0,0,0
15632,2.2,0,0,1
15285,2.43,0,0,1
15860,1.0,0,0,0
16627,3.0,1,0,1
13981,2.0,0,0,0
1442,3.29,0,0,0
9368,3.6,0,1,0
16252,1.5,0,0,0
10458,1.0,0,0,0
6906,1.49,0,0,0
19001,1.33,0,0,0
297,3.1,1,1,0
11943,2.0,0,0,0
6040,2.71,1,1,1
6200,2.91,0,0,1
17852,1.13,0,0,0
12234,1.6,0,0,0
1876,2.72,1,0,0
12611,1.5,0,0,0
16497,1.67,0,0,0
9383,2.2,0,0,0
20057,1.1,0,0,0
17663,2.0,0,0,0
5497,1.07,0,0,0
17741,1.33,0,0,0
6963,3.2,0,0,0
19886,1.0,0,0,0
7099,3.34,0,0,1
14672,1.8,0,0,0
11140,1.0,0,0,0
16873,2.5,0,0,0
17593,1.0,1,0,0
7154,1.0,0,0,0
11897,3.0,1,0,1
13559,1.33,0,0,0
78,2.77,1,1,0
16740,1.29,0,0,0
13725,0.0,0,0,0
20242,1.0,0,0,0
3582,2.56,0,0,0
12705,1.0,0,0,0
15883,1.5,0,0,0
9784,2.08,0,0,0
5780,2.0,0,0,0
18218,2.75,0,0,0
19396,3.0,0,0,0
597,2.72,1,0,0
14185,3.55,1,0,1
11944,2.33,0,0,1
11353,1.71,1,0,1
9301,1.67,0,0,0
2441,2.44,0,1,0
8910,2.4,1,0,1
15946,2.42,0,0,1
6705,2.0,0,1,0
14801,1.43,0,0,0
14558,1.2,1,0,0
12222,1.63,0,0,0
20184,1.28,0,0,0
8681,3.0,1,0,1
9085,2.5,0,0,0
5785,2.4,0,0,0
17756,0.0,0,0,0
20266,1.0,0,0,0
16770,1.13,0,0,0
675,2.78,0,1,0
13782,1.0,0,0,0
15006,2.0,0,0,0
9708,1.69,0,0,0
12435,1.75,0,0,0
17243,2.53,0,0,0
18401,1.67,0,0,0
9180,2.5,1,0,0
11351,1.0,0,0,0
19507,1.0,0,0,0
2376,2.32,0,0,1
1116,1.24,0,0,0
16644,1.67,0,0,0
3672,1.0,0,0,0
18809,1.0,0,0,0
17716,1.67,0,0,0
936,2.12,0,1,0
15255,2.0,1,0,0
5681,1.06,0,0,0
1900,1.63,0,0,0
14604,1.0,0,0,0
9271,1.93,0,0,0
3260,2.47,0,1,0
7828,2.64,1,1,1
7215,3.33,0,0,0
18459,3.14,0,0,1
70,2.76,1,1,0
13393,1.0,0,0,0
3844,1.83,0,0,0
11432,2.75,0,0,0
15176,1.0,0,0,0
1230,2.89,0,1,0
2483,2.54,1,1,0
2409,2.88,1,0,0
11181,1.86,0,0,0
1926,2.08,0,0,0
11288,3.0,0,0,1
6125,1.17,0,0,0
18977,2.5,0,0,1
19325,1.0,0,0,0
11699,0.0,0,0,1
19934,1.06,0,0,0
4593,1.68,0,0,0
2423,2.39,0,1,0
15664,2.0,0,0,0
10749,2.63,1,0,0
6785,2.28,1,0,1
2757,1.87,0,0,0
16424,1.45,0,0,0
12354,2.29,1,0,1
8903,1.31,0,0,0
13432,3.56,1,0,0
18887,1.52,0,0,0
10053,3.0,0,0,0
4065,1.68,0,0,0
20130,1.16,0,0,0
13227,2.2,0,0,0
7840,1.27,0,0,0
1866,1.71,1,0,0
14934,2.2,0,0,0
5562,2.75,1,1,0
3424,1.71,0,0,0
14726,2.0,0,0,0
4125,3.64,0,1,0
20153,1.42,0,0,0
5669,0.0,1,0,0
12397,1.23,0,0,0
13472,2.33,0,0,1
12450,1.53,0,0,0
17714,1.17,0,0,0
2764,2.71,1,0,0
14573,3.0,0,0,0
18900,1.5,0,0,0
9959,1.56,0,0,0
1253,3.06,0,1,0
3988,2.54,1,1,0
3755,1.17,0,0,0
17435,1.0,0,0,0
6115,2.1,0,0,0
4284,1.27,0,0,0
2503,2.87,0,1,0
10391,1.0,0,0,0
7620,2.64,0,1,0
4010,1.3,0,0,0
18418,1.0,0,0,0
2874,2.86,0,0,0
7722,2.08,1,0,0
4871,2.51,0,0,0
6209,2.54,0,0,0
8192,2.82,1,0,0
17395,1.67,0,0,0
3331,3.0,1,0,0
4203,1.58,0,0,0
5477,2.02,0,0,0
18058,1.22,0,0,0
17202,1.17,0,0,0
15085,2.43,0,0,0
20124,1.23,0,0,0
19791,1.08,0,0,0
3905,2.96,1,1,0
443,3.68,1,1,0
16905,1.33,0,0,0
6720,1.43,0,0,0
1978,4.23,0,1,0
8978,3.08,0,0,1
786,1.19,1,0,0
13817,1.67,1,0,0
5086,2.22,1,0,0
19654,2.71,1,0,1
15276,2.0,1,0,0
7151,2.71,1,0,0
3788,2.38,1,0,0
4737,1.3,0,0,0
6382,3.75,1,0,1
19443,1.31,0,0,0
16714,2.86,0,0,1
18868,2.79,1,0,1
556,3.41,1,0,1
19561,1.07,0,0,0
1313,4.55,0,1,0
13255,2.0,0,0,0
13855,1.0,0,0,0
579,2.37,0,1,0
3146,1.48,1,0,0
12680,3.11,0,0,1
13271,2.0,0,0,0
5082,2.38,0,1,1
19523,1.14,0,0,0
9451,0.0,0,0,0
11615,3.33,0,0,1
7564,2.44,1,0,1
9449,2.0,1,0,0
6870,1.4,0,0,0
19390,2.25,0,0,0
3562,2.54,0,0,1
17575,1.71,0,0,0
12889,2.25,1,0,0
5292,2.52,0,0,0
6298,1.31,0,0,0
7036,1.3,0,0,0
13533,3.5,1,0,1
18287,3.64,0,0,0
6117,1.2,0,0,0
19851,1.42,0,0,0
969,4.04,1,1,0
3537,2.31,1,1,0
20267,1.26,0,0,0
11395,1.75,1,0,1
1950,4.31,1,1,0
13456,2.13,0,0,0
19411,2.0,1,0,0
16894,2.14,0,0,0
1047,2.05,1,1,0
19635,1.14,0,0,0
5327,1.67,1,0,0
17286,1.25,0,0,0
17055,2.5,0,0,0
18098,1.0,0,0,0
18950,1.0,0,0,0
11382,1.5,0,0,0
13643,1.7,0,0,0
11372,4.33,0,0,0
1353,3.82,1,0,0
5625,1.88,0,0,0
18940,1.0,0,0,0
17039,1.0,0,0,0
4254,4.1,1,1,0
4488,1.75,0,0,0
11977,2.0,0,0,0
11041,1.22,0,0,0
1941,2.92,1,0,1
1306,2.15,0,1,0
7628,2.0,0,0,0
14280,1.0,0,0,0
14203,2.5,0,0,0
16431,1.75,0,0,0
7558,1.75,0,0,0
2466,2.39,0,1,0
15736,1.5,0,0,0
2690,3.3,1,0,0
537,2.71,1,0,0
6181,1.78,1,0,0
13688,3.4,1,0,1
2234,1.63,0,0,0
10775,2.0,1,0,0
8599,1.65,1,0,1
14480,2.89,0,0,0
16043,2.5,0,0,0
10601,3.43,1,0,0
2091,1.34,0,0,0
10440,1.0,0,0,0
9985,1.5,0,0,0
4709,2.13,0,0,0
8326,2.53,0,0,0
11405,2.33,0,0,0
17881,1.75,0,0,0
13368,1.2,0,0,0
8257,3.55,1,0,0
17246,1.5,0,0,0
16493,1.5,0,0,0
10223,2.69,0,0,1
5001,1.8,1,0,0
3716,2.83,0,1,0
16670,0.0,0,0,0
347,2.99,1,1,0
599,3.45,1,0,1
3669,1.57,0,0,0
12890,0.0,0,0,0
11584,3.0,1,0,0
5471,2.5,1,0,0
10923,2.4,1,0,1
17933,1.67,0,0,0
7088,1.38,0,0,0
11793,1.0,0,0,0
9284,1.75,0,0,0
2705,1.5,1,0,0
13054,1.0,0,0,0
612,2.73,1,1,0
9631,2.67,0,0,1
12936,1.29,0,0,0
9844,2.4,1,0,0
7327,2.74,0,0,0
19346,1.0,0,0,0
7035,2.0,0,0,0
945,3.14,1,1,0
5895,2.0,0,0,0
14008,2.67,1,0,1
19521,1.22,0,0,0
5321,1.2,0,0,0
8240,1.25,0,0,0
7614,2.35,0,0,1
17704,2.0,0,0,0
12817,2.83,0,1,0
13873,2.2,0,0,0
2356,3.12,1,1,0
6554,2.67,1,0,1
14223,2.0,0,0,0
7890,2.47,0,0,1
16565,1.0,0,0,0
5055,1.86,1,0,0
4419,4.29,0,0,1
19394,2.08,1,0,0
6178,2.56,1,0,0
7580,1.17,0,0,0
7935,1.25,0,0,0
17423,3.67,1,0,1
3865,1.26,0,0,0
774,2.39,1,1,0
11056,2.53,1,0,1
9136,1.86,0,0,0
83,3.46,1,1,0
12542,2.6,1,1,0
17528,1.0,0,0,0
7731,1.83,0,0,0
8064,2.83,1,0,0
16643,3.0,0,0,0
12509,1.7,0,0,1
1852,2.0,0,1,0
8132,1.14,1,0,0
14536,0.0,0,0,0
4166,1.07,0,0,0
3396,1.86,1,0,0
16282,1.8,0,0,0
6766,2.27,1,0,0
2730,3.79,1,1,0
12379,2.67,0,0,1
17616,2.09,1,1,0
13286,2.3,0,0,0
17431,1.55,1,0,0
932,1.82,1,0,0
14089,2.57,0,0,0
13675,1.8,0,0,0
11090,2.0,0,0,0
10951,2.0,0,0,1
3177,3.0,1,1,0
4056,1.7,0,0,0
540,1.76,0,0,0
13146,2.33,0,0,0
17874,1.83,0,0,0
12480,1.25,0,0,0
13377,1.67,0,0,0
20103,1.28,1,0,0
16263,1.0,1,0,0
2789,2.76,1,0,0
4308,2.37,1,1,0
8987,2.69,1,0,0
12361,2.44,1,0,1
7540,1.3,0,0,0
110,3.9,1,1,0
5391,3.62,0,1,0
4226,1.23,0,0,0
14455,1.0,0,0,0
14831,3.25,1,0,0
2247,3.9,1,0,1
2407,1.83,1,0,0
19707,0.0,0,0,0
183,2.05,1,0,0
12297,2.0,0,1,0
7684,2.0,1,0,0
6992,2.38,0,0,0
11906,1.6,0,0,0
15,3.0,0,1,0
17189,1.63,0,0,0
11476,2.0,0,0,0
8871,2.54,0,0,1
17362,1.0,0,0,0
2099,3.96,1,1,0
15144,3.3,1,0,1
6531,2.29,0,0,0
8519,2.38,0,0,0
9580,3.67,1,1,1
5272,2.69,0,1,1
16214,2.85,1,1,1
4310,3.08,0,0,1
17083,1.0,0,0,0
2278,2.59,1,0,1
375,2.24,1,0,1
10803,1.6,0,1,0
12844,1.36,0,0,0
14059,1.0,0,0,0
9856,1.4,0,0,0
4173,2.09,1,0,0
7787,3.43,0,0,1
1394,1.05,0,0,0
5582,3.95,0,0,1
19347,2.33,0,0,0
543,2.4,1,1,0
9095,2.33,1,0,0
1898,2.58,0,0,1
16272,2.0,0,0,0
11299,1.88,0,0,0
2299,1.26,0,0,0
15585,1.0,0,0,0
7480,1.89,0,0,0
5609,1.54,0,0,0
4808,2.75,1,1,0
9155,2.13,1,0,1
3991,1.04,0,0,0
2165,1.96,1,0,1
4995,2.0,1,0,0
14863,1.58,0,0,0
1596,2.41,0,0,0
8525,1.94,0,1,0
1295,2.04,0,1,0
6645,1.0,0,0,0
18365,1.18,0,0,0
3202,1.92,0,1,0
16484,1.0,0,0,0
9913,2.33,1,0,0
8083,2.5,0,0,0
3404,2.34,1,0,0
6900,2.5,1,0,1
12456,3.0,1,0,0
1690,2.14,0,1,0
6289,3.91,0,0,0
18971,2.54,0,0,0
12775,0.0,0,0,0
139,3.12,1,1,0
19395,1.5,1,0,0
19322,1.33,0,0,0
9308,1.0,0,0,0
19137,1.0,0,0,0
5196,2.06,0,1,0
8527,1.5,1,0,0
532,3.45,1,1,0
4359,1.56,0,0,0
7247,1.0,0,0,0
17329,1.0,1,0,0
10857,1.5,0,0,0
7948,2.42,0,0,1
16743,1.75,0,0,1
6590,1.33,0,0,0
16364,1.67,0,0,0
20097,1.06,0,0,0
13166,2.13,1,0,1
17911,1.25,0,0,0
4658,1.43,0,0,0
12998,1.0,0,0,0
6646,1.55,0,0,0
9307,2.0,0,0,0
8631,2.13,0,0,1
1643,3.26,1,0,0
18057,1.5,0,0,0
19432,1.09,0,0,0
14040,1.8,0,0,0
2784,3.32,1,0,1
3724,1.6,0,0,0
5318,2.29,0,1,0
5843,2.17,0,1,0
6047,3.23,1,0,1
19694,1.92,1,0,0
5079,3.56,1,1,1
7246,3.63,1,0,0
20101,1.47,1,0,0
10416,2.0,1,0,0
17629,2.0,0,0,0
12311,3.3,1,0,1
3109,2.39,1,1,0
17156,1.0,0,0,0
11538,1.58,0,0,0
16297,1.0,0,0,0
2084,1.52,0,0,0
20129,1.83,0,1,0
15544,1.0,0,0,0
8529,3.75,0,1,0
4481,2.81,1,0,1
4976,2.4,1,0,0
8619,1.98,0,0,0
7688,1.2,0,0,0
14121,1.5,1,0,0
12062,3.0,0,0,1
2599,2.2,0,1,0
8791,3.83,0,0,1
17048,2.0,0,0,1
14075,2.0,0,0,0
12422,3.0,0,0,1
6830,3.06,1,0,1
8490,1.67,0,0,0
6874,2.0,1,0,0
13583,3.57,1,0,1
8908,0.0,1,0,0
3824,3.2,1,0,1
5652,2.39,1,0,0
11096,2.67,1,0,0
6458,3.4,1,0,0
13486,1.5,0,0,0
19073,2.0,1,0,0
19971,1.23,0,0,0
11185,2.0,0,0,0
2946,2.62,0,1,0
8929,4.0,1,0,1
1802,1.16,0,0,0
9654,2.0,0,0,0
255,2.36,1,1,0
8434,2.27,0,0,0
2443,2.36,1,0,1
9505,4.0,1,0,0
8506,1.2,0,0,0
11229,1.0,0,0,0
11450,2.19,0,0,0
8429,4.08,1,0,1
18791,1.4,0,0,0
18319,1.5,0,0,0
6268,2.78,1,0,0
17931,1.33,0,0,0
5707,1.12,0,0,0
18828,1.0,0,0,0
1331,3.19,1,1,0
15004,2.0,1,0,0
237,2.25,1,0,1
8626,2.44,1,1,0
14843,3.4,1,0,1
7499,3.38,0,0,1
1082,1.61,0,0,0
4744,2.31,0,1,0
14358,3.8,0,0,1
8539,1.75,0,0,0
1421,1.84,0,0,0
19237,1.0,0,0,0
13609,3.86,0,0,0
14350,2.14,1,0,1
20069,1.16,0,0,0
9008,2.75,0,0,0
15449,2.5,0,0,0
5725,1.42,0,0,0
6049,3.58,0,0,1
4451,2.63,1,0,0
9062,3.0,1,0,1
15182,2.25,0,0,0
13142,1.55,0,0,0
15583,1.2,0,0,0
13235,2.67,1,0,0
581,2.17,0,0,0
9330,1.48,0,0,0
4251,2.5,1,1,1
2966,1.67,0,0,0
551,2.58,1,1,0
13862,1.0,0,0,0
20226,1.25,0,0,0
5863,2.21,0,1,0
16496,1.0,0,0,0
344,2.96,1,0,0
6033,2.0,0,0,0
6215,2.0,0,0,0
15356,1.05,0,0,0
1924,2.29,1,1,0
11212,1.0,0,0,0
2590,1.13,0,0,0
13587,2.0,1,0,0
12330,1.43,0,0,0
2193,2.11,0,0,1
3496,3.53,1,0,1
9741,1.56,0,0,0
17245,2.13,0,0,0
4830,1.92,1,0,0
19848,1.67,0,0,1
16267,1.0,0,0,0
1706,2.16,0,0,0
12865,2.33,0,0,1
18756,1.75,0,0,0
12145,1.6,0,0,0
967,3.31,1,1,0
5037,2.14,0,1,0
2830,2.0,0,0,0
13326,2.6,1,0,1
16139,2.57,0,0,1
2678,1.14,0,0,0
2398,1.05,0,0,0
9988,2.38,0,0,0
5679,1.22,0,0,0
12413,1.38,0,0,0
16447,1.0,0,0,0
14062,1.5,0,0,0
3220,2.05,0,1,0
14481,1.33,0,0,0
17123,1.89,0,0,0
19056,1.75,0,0,0
8726,3.0,1,0,0
2856,2.43,0,1,0
1126,2.29,0,1,0
2476,2.14,1,0,0
18383,1.33,0,0,0
9392,3.45,0,0,1
381,2.06,1,1,0
5065,1.04,0,0,0
18941,3.2,1,0,0
1343,1.36,0,0,0
11219,1.81,0,0,0
11953,2.71,0,0,0
13800,1.67,0,0,0
14432,1.0,0,0,0
18853,1.22,0,0,0
104,3.27,1,1,0
15220,1.52,0,0,0
12996,1.25,0,0,0
9298,3.0,0,0,1
3842,2.61,0,0,0
17691,3.33,1,0,1
5203,2.11,1,0,0
19501,1.2,0,0,0
20004,1.84,0,0,0
2001,1.88,0,0,0
15588,2.46,0,0,0
7104,2.23,0,0,1
3609,3.29,1,0,1
1436,2.87,1,0,1
12508,2.33,1,0,1
8365,3.0,0,0,1
13366,2.33,1,1,0
15191,1.0,0,0,0
10261,3.11,0,1,0
490,2.12,0,0,0
5959,2.17,1,0,1
8421,1.0,0,0,0
4370,2.23,0,0,1
13938,2.5,1,0,1
1079,1.92,0,0,0
15338,1.19,0,0,0
19442,1.75,0,0,0
6183,2.0,0,0,0
10899,2.67,1,0,0
4899,1.83,0,0,0
8242,1.91,0,0,0
8213,2.67,1,0,0
4566,2.96,0,0,1
4526,1.33,0,0,0
5124,1.57,0,0,0
10314,1.29,0,0,0
4069,1.83,1,0,1
15558,2.0,0,0,0
2717,2.84,1,1,0
8606,3.0,1,0,1
9872,1.0,0,0,0
2290,2.35,1,1,0
15458,1.71,0,0,0
192,2.33,1,0,0
5334,3.37,0,0,0
19969,1.67,1,0,0
17688,1.75,0,0,0
12302,1.33,0,0,0
19845,1.25,0,0,0
16000,2.83,0,0,1
11798,2.88,1,0,0
19829,1.22,0,1,0
11727,1.33,0,0,0
7550,2.32,0,0,1
6704,2.0,0,0,0
15420,1.0,0,0,0
4234,2.17,0,0,0
8745,1.56,0,1,0
17037,2.0,0,0,0
15150,2.0,1,0,0
434,2.09,1,0,0
17945,1.25,0,0,0
1074,1.93,1,0,0
6275,1.14,1,0,0
17020,2.0,1,0,0
11044,2.83,1,0,1
16560,2.0,0,0,0
340,3.04,0,1,1
11214,2.0,0,0,0
677,3.26,1,0,1
12332,1.57,0,0,0
7523,1.22,0,0,1
3247,1.4,0,0,0
16773,4.56,1,0,1
4990,3.57,0,0,0
5319,2.45,1,1,0
267,2.8,0,1,0
16148,1.0,0,0,0
5309,2.8,0,1,0
14860,1.0,0,0,0
12383,1.0,0,0,0
8969,2.9,0,0,0
10538,2.0,0,0,0
16646,1.25,0,0,0
11979,2.0,0,0,0
6495,4.62,1,0,1
8688,1.69,0,0,0
6004,3.89,1,0,0
5093,2.2,1,1,0
744,2.09,0,1,0
3944,1.37,0,0,0
6926,2.92,0,0,1
11162,1.33,0,0,0
19251,1.4,0,0,0
15080,1.33,0,0,0
18708,0.0,0,0,0
11624,2.0,1,0,0
7810,1.5,0,0,0
18223,2.0,0,0,0
18978,3.09,1,0,1
5654,1.52,0,0,0
13886,2.15,0,0,0
10942,1.5,0,0,0
17757,1.08,0,0,0
13661,1.92,1,0,0
3796,3.62,1,0,1
4239,2.4,0,0,0
13237,1.8,1,0,0
4367,1.17,0,0,0
19983,2.24,0,0,0
7801,2.5,0,0,0
869,3.82,1,0,1
10532,0.0,0,0,0
9205,1.5,0,0,0
6116,3.09,0,1,0
20031,1.0,0,0,0
17433,1.5,0,0,0
8039,3.0,1,0,0
9551,1.47,0,0,1
9433,3.54,1,0,1
4551,3.26,1,0,1
16,3.96,1,1,0
1443,1.13,0,0,0
9448,2.5,0,0,0
16224,1.82,0,0,0
14335,2.0,0,0,0
16303,1.13,0,0,0
13616,3.33,1,0,1
18394,1.8,0,0,0
1012,2.06,0,0,0
12431,2.0,1,0,0
19486,1.0,0,0,0
3215,2.63,0,0,1
9638,2.5,0,0,1
6014,1.59,0,1,0
10902,1.11,0,0,0
12123,1.67,0,0,0
6816,1.85,0,0,0
18682,1.33,0,0,0
15230,3.29,0,0,1
10,3.59,1,1,1
3431,3.94,1,0,1
9398,2.08,0,0,0
11291,1.75,0,0,0
7947,3.75,0,0,1
9173,2.0,0,0,1
6640,2.67,0,0,0
14880,2.33,0,0,0
9997,2.22,1,0,0
16221,2.2,0,0,0
15576,1.0,0,0,0
12182,1.0,0,0,0
13871,2.05,0,0,0
12153,2.0,1,0,0
1453,1.68,0,1,0
17144,1.4,1,0,0
10138,1.0,0,0,0
6214,1.71,1,0,0
15505,2.43,0,0,0
19876,1.0,0,0,0
751,4.18,1,1,0
19168,1.73,0,0,0
